"manifest_version","package_verification_case_id","validation_role","manifest_role","validation_required","reference_scope","package_function","package_key","fixture_set_id","family","mode","bf_type","bf_prior_id","design_case_id","look_grid_name","design_class","prior_class","direction_class","threshold_id","tail","n","threshold","log_threshold","schedule_id","schedule_family_id","start_n","increment","n_looks","max_n","threshold_pair_id","evidence_threshold","k1","k0","evidence","target_prob","simulation_status","search_case_id","schedule_class","selection_origin","selection_policy","selection_stratum","rationale","nsim","search_target_id","criterion","achieved","look_found","n_found","prob_found","mcse_found","look_previous","n_previous","prob_previous","best_look","best_n","best_prob","max_n_searched","source_cumulative_summary","expected_package_function","target_source","search_profile_id","search_profile_label","simulation_schedule","look_count","grid_step","reference_n","reference_schedule","reference_previous_n","reference_previous_prob","reference_growth","schedule_start_n","schedule_increment","sim_achieved","simulation_n","simulation_prob","simulation_mcse","simulation_previous_n","simulation_previous_prob","simulation_best_n","simulation_best_prob","simulation_max_n_searched","package_nrange_lower","package_nrange_upper"
"package-verification-v2","pkgver-2737","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf10|H0|10000||10|pkgver-2737","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf10","H0",10000,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2738","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf3|H0|  510|| 3|pkgver-2738","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf3","H0",510,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2739","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf3|H0| 2510|| 3|pkgver-2739","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf3","H0",2510,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2740","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf3|H0| 5000|| 3|pkgver-2740","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf3","H0",5000,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2741","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf3|H0| 7500|| 3|pkgver-2741","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf3","H0",7500,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2742","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf3|H0|10000|| 3|pkgver-2742","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf3","H0",10000,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2743","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf30|H0|  510||30|pkgver-2743","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf30","H0",510,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2744","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf30|H0| 2510||30|pkgver-2744","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf30","H0",2510,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2745","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf30|H0| 5000||30|pkgver-2745","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf30","H0",5000,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2746","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf30|H0| 7500||30|pkgver-2746","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf30","H0",7500,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2747","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf30|H0|10000||30|pkgver-2747","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf30","H0",10000,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2748","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf10|H1|  510||10|pkgver-2748","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf10","H1",510,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2749","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf10|H1| 2510||10|pkgver-2749","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf10","H1",2510,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2750","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf10|H1| 5000||10|pkgver-2750","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf10","H1",5000,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2751","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf10|H1| 7500||10|pkgver-2751","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf10","H1",7500,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2752","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf10|H1|10000||10|pkgver-2752","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf10","H1",10000,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2753","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf3|H1|  510|| 3|pkgver-2753","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf3","H1",510,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2754","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf3|H1| 2510|| 3|pkgver-2754","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf3","H1",2510,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2755","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf3|H1| 5000|| 3|pkgver-2755","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf3","H1",5000,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2756","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf3|H1| 7500|| 3|pkgver-2756","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf3","H1",7500,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2757","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf3|H1|10000|| 3|pkgver-2757","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf3","H1",10000,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2758","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf30|H1|  510||30|pkgver-2758","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf30","H1",510,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2759","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf30|H1| 2510||30|pkgver-2759","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf30","H1",2510,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2760","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf30|H1| 5000||30|pkgver-2760","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf30","H1",5000,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2761","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf30|H1| 7500||30|pkgver-2761","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf30","H1",7500,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2762","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h1-bf30|H1|10000||30|pkgver-2762","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h1-bf30","H1",10000,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2763","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf10|H0|  510||10|pkgver-2763","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf10","H0",510,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2764","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf10|H0| 2510||10|pkgver-2764","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf10","H0",2510,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2765","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf10|H0| 5000||10|pkgver-2765","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf10","H0",5000,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-2766","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long|t-two-dnorm-0p2-s0p1-long|h0-bf10|H0| 7500||10|pkgver-2766","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0p2-s0p1-long","t-two-dnorm-0p2-s0p1-long","long","","","","h0-bf10","H0",7500,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
